
1458 START:2025/03/18 06:07:06  plate_4050_1350_1150_250
STOP:2025/03/18 06:37:17

1459 START:2025/03/18 06:37:37  plate_4050_1350_1150_250
STOP:2025/03/18 07:07:37

1460 START:2025/03/18 07:07:56  plate_4050_1350_1150_250
STOP:2025/03/18 07:23:09

1461 START:2025/03/18 07:25:55  plate_4050_1350_1150_250
STOP:2025/03/18 07:55:52

1462 START:2025/03/18 08:15:55  plate_4050_1350_1150_250_background
STOP:2025/03/18 08:34:54

1463 START:2025/03/18 08:58:55  plate_4050_1350_1150_250_source
STOP:2025/03/18 09:03:07

1464 START:2025/03/18 09:38:04  plate_4050_1350_1150_250
STOP:2025/03/18 10:08:09

1465 START:2025/03/18 10:15:59  plate_4050_1350_1150_250
STOP:2025/03/18 10:48:33

1466 START:2025/03/18 10:49:13  plate_4050_1350_1150_250
STOP:2025/03/18 11:19:20

1467 START:2025/03/18 11:19:53  plate_4050_1350_1150_250
STOP:2025/03/18 11:50:13

1468 START:2025/03/18 11:50:45  plate_4050_1350_1150_250
STOP:2025/03/18 12:26:40

1469 START:2025/03/18 12:26:57  plate_4050_1350_1150_250
STOP:2025/03/18 12:56:10

1470 START:2025/03/18 13:27:55  plate_4050_1350_1150_250
STOP:2025/03/18 13:58:22

1471 START:2025/03/18 14:00:45  plate_4050_1350_1150_250
STOP:2025/03/18 14:46:17

1472 START:2025/03/18 14:49:19  plate_4050_1350_1150_250
STOP:2025/03/18 15:28:27

1473 START:2025/03/18 15:31:57  plate_4050_1350_1150_250
STOP:2025/03/18 15:34:31

1474 START:2025/03/18 15:40:58  plate_4050_1350_1150_250
STOP:2025/03/18 16:11:31

1475 START:2025/03/18 16:30:53  plate_4050_1350_1150_250
STOP:2025/03/18 17:02:04

1476 START:2025/03/18 17:05:01  plate_4050_1350_1150_250
STOP:2025/03/18 17:36:24

1477 START:2025/03/18 17:37:59  plate_4050_1350_1150_250
STOP:2025/03/18 18:08:53

1478 START:2025/03/18 18:13:58  plate_4050_1350_1150_250
STOP:2025/03/18 18:44:10

1479 START:2025/03/18 18:48:54  plate_4050_1350_1150_250
STOP:2025/03/18 19:18:21

1480 START:2025/03/18 19:35:49  plate_4050_1350_1150_250
STOP:2025/03/18 19:37:49

1481 START:2025/03/18 19:47:12  plate_4050_1350_1150_250
STOP:2025/03/18 20:17:47

1482 START:2025/03/18 20:19:58  plate_4050_1350_1150_250
STOP:2025/03/18 20:50:06

1483 START:2025/03/18 21:17:21  plate_4050_1350_1150_250_background
STOP:2025/03/18 21:48:02

1484 START:2025/03/18 21:48:48  plate_4050_1350_1150_250_background
STOP:2025/03/18 22:18:21

1485 START:2025/03/18 22:19:20  plate_4050_1350_1150_250_background
STOP:2025/03/18 22:50:03

1486 START:2025/03/18 22:50:26  plate_4050_1350_1150_250_background
STOP:2025/03/18 23:20:20

1487 START:2025/03/18 23:32:07  source
STOP:2025/03/18 23:35:48

1488 START:2025/03/18 23:51:48  plate_4050_1350_1150_250
STOP:2025/03/19 00:21:46

1489 START:2025/03/19 00:22:08  plate_4050_1350_1150_250
STOP:2025/03/19 00:52:43

1490 START:2025/03/19 01:01:45  plate_4080_1380_1180_250
STOP:2025/03/19 01:31:59

1491 START:2025/03/19 01:32:24  plate_4080_1380_1180_250
STOP:2025/03/19 02:02:22

1492 START:2025/03/19 02:02:43  plate_4080_1380_1180_250
STOP:2025/03/19 02:32:37

